"term","NES","padj","size"
"negative regulation of type i interferon mediated signaling pathway",1.50666959494071,0.120152696252242,17
"negative regulation of cellular senescence",1.54551601130686,0.120439199587712,13
"regulation of map kinase activity",1.44242842997072,0.121084498851313,34
"regulation of epithelial cell migration",1.44640934190973,0.121671935216094,30
"mitotic nuclear division",1.26452633006947,0.122765628378991,148
"positive regulation of programmed cell death",1.20590796552725,0.122765628378991,288
"outflow tract morphogenesis",1.48809485183976,0.122977383642821,23
"t cell mediated immune response to tumor cell",1.5410484027937,0.123764773046243,13
"t helper 1 cell differentiation",1.51775151926102,0.123838905564463,16
"b cell receptor signaling pathway",1.43867629514457,0.124656843669673,42
"embryonic placenta morphogenesis",1.54457820193332,0.124656843669673,11
"ires dependent viral translational initiation",1.54521579083022,0.124656843669673,11
"response to muramyl dipeptide",1.53688454321459,0.124656843669673,14
"response to salt stress",1.53533977802123,0.124656843669673,12
"dna conformation change",1.53058105057844,0.125342392642088,12
"regulation of myeloid cell differentiation",1.29484330665875,0.126870721860024,112
"regulation of leukocyte adhesion to vascular endothelial cell",1.52584463196991,0.127252418929397,12
"metanephros development",1.53142441609694,0.127774295509037,14
"regulation of toll like receptor 4 signaling pathway",1.51038718829525,0.133068624819148,16
"double strand break repair via nonhomologous end joining",1.38186356588309,0.133071475058216,56
"antigen processing and presentation of exogenous peptide antigen via mhc class ii",1.49163558902455,0.133736875189395,17
"ossification",1.25836220334056,0.133912552119427,148
"positive regulation of locomotion",1.20283327525431,0.133912552119427,235
"positive regulation of leukocyte adhesion to vascular endothelial cell",1.52906292055136,0.13531426197483,11
"cellular response to lipid",1.20351444999952,0.135564611457331,282
"negative regulation of tumor necrosis factor mediated signaling pathway",1.53087719904449,0.135676568404014,13
"regulation of telomere maintenance via telomere lengthening",1.40067175325446,0.135785228354681,45
"regulation of extrinsic apoptotic signaling pathway",1.35889308705111,0.136877862852922,81
"regulation of mononuclear cell migration",1.3513296074489,0.136877862852922,74
"antigen processing and presentation of exogenous peptide antigen",1.44374936868404,0.137666845287177,24
"endothelium development",1.37344353742586,0.138777818216488,59
"epithelial cell differentiation",1.21639998037896,0.143896298994996,220
"immune effector process",1.18571583372058,0.143896298994996,341
"natural killer cell differentiation",1.51371805130242,0.143896298994996,14
"positive regulation of inflammasome mediated signaling pathway",1.5049824766079,0.143896298994996,15
"regulation of protein serine threonine kinase activity",1.35390048735718,0.143896298994996,71
"response to heat",1.36875820933007,0.145762291715971,59
"regulation of erythrocyte differentiation",1.4126931177168,0.146908915741808,36
"regulation of protein modification process",1.17460846554148,0.146908915741808,373
"mrna catabolic process",1.22690510502423,0.1484243003085,192
"regulation of telomere maintenance",1.30906317859535,0.1484243003085,95
"epithelial cell development",1.31521865270492,0.150088196954759,84
"establishment of protein localization to endoplasmic reticulum",1.41439919563902,0.150088196954759,35
"protein localization to endoplasmic reticulum",1.36737523837064,0.150088196954759,59
"negative regulation of binding",1.39375728556436,0.153001413480082,41
"regulation of protein polymerization",1.30145145289544,0.153144019174611,105
"negative regulation of cellular component organization",1.18429191716669,0.161372363233044,352
"negative regulation of endothelial cell proliferation",1.5153287214703,0.163793725825242,13
"rna templated dna biosynthetic process",1.38226934137938,0.16413880029513,51
"central nervous system development",1.17015938788578,0.164611771974891,373
"tube morphogenesis",1.18936164768437,0.170628278231221,290
"erythrocyte maturation",-1.55381174092455,0.171402544509694,13
"positive regulation of type ii interferon production",1.39557873107973,0.171402544509694,42
"regulation of p38mapk cascade",1.4615986680747,0.171402544509694,23
"cerebral cortex development",1.36946951753671,0.173853712908817,54
"muscle contraction",1.29725871776419,0.173853712908817,87
"negative regulation of rna catabolic process",1.35923538852156,0.173853712908817,63
"positive regulation of lymphocyte chemotaxis",-1.54697474882971,0.173853712908817,13
"regulation of chromosome organization",1.23967531178316,0.173853712908817,166
"response to organophosphorus",1.37966815764176,0.173853712908817,47
"rhythmic process",1.26607155287219,0.173853712908817,128
"mirna transcription",1.39031426886593,0.175085995390193,35
"positive regulation of endothelial cell proliferation",1.38461975304643,0.175085995390193,37
"actin filament based movement",1.39913804414499,0.17512872301667,36
"regulation of extrinsic apoptotic signaling pathway via death domain receptors",1.44658998935103,0.175989878248605,26
"mitotic cell cycle process",1.15434464152002,0.176841683366733,425
"negative regulation of defense response",1.25854814317586,0.176841683366733,137
"negative regulation of endoplasmic reticulum unfolded protein response",1.48449747747195,0.176841683366733,19
"negative regulation of intrinsic apoptotic signaling pathway",1.34833419065973,0.176841683366733,65
"regulation of actin filament polymerization",1.35451760028827,0.176841683366733,65
"mitotic spindle assembly",1.36224116120691,0.176845936174818,47
"regulation of substrate adhesion dependent cell spreading",1.4262906778278,0.176845936174818,28
"regulation of lipid storage",1.45357232093982,0.177375339524347,23
"regulation of cd4 positive alpha beta t cell activation",1.3803423292611,0.178427635829686,53
"negative regulation of lymphocyte differentiation",1.42825538460244,0.179221122112211,27
"positive regulation of interleukin 8 production",1.45050375927142,0.1792345908705,25
"positive regulation of protein metabolic process",1.14548223819602,0.180389763779528,458
"response to temperature stimulus",1.29967270609886,0.180389763779528,88
"regulation of actin filament length",1.32749990923057,0.181634778057037,78
"negative regulation of nuclear transcribed mrna catabolic process deadenylation dependent decay",1.52176147986272,0.182026858883597,10
"reproductive process",1.14965185286696,0.182557536827955,477
"positive regulation of interleukin 2 production",1.44164805935771,0.183758181468172,26
"positive regulation of alpha beta t cell activation",1.35956753182804,0.186741495315349,52
"negative regulation of lipid storage",1.52008595280239,0.187469992139534,10
"response to activity",1.3722702922848,0.187469992139534,38
"de novo post translational protein folding",1.42597413035426,0.1875863593655,23
"negative regulation of protein localization to nucleus",1.42951667370186,0.1875863593655,23
"positive regulation of epithelial cell migration",1.42940994609754,0.1875863593655,23
"regulation of t helper cell differentiation",1.41609912116402,0.187800997974408,29
"t helper 1 type immune response",1.41395671060884,0.187825124515772,28
"negative regulation of cell cell adhesion",1.3014836808446,0.1890266435195,91
"response to calcium ion",1.35069739599306,0.189312806782686,58
"ribonucleoprotein complex localization",1.4934349016928,0.189627771845745,12
"negative regulation of cytokine production involved in inflammatory response",1.47407917922283,0.189705835382797,17
"response to muscle activity",1.51248022155918,0.190972178805877,10
"spindle assembly",1.32906684614856,0.191301490043993,83
"regulation of spindle organization",1.41097276921972,0.191949232698417,28
"hindbrain morphogenesis",1.49796586863964,0.191966878077843,14
"positive regulation of fibroblast proliferation",1.45445496543509,0.191966878077843,21
"positive regulation of post translational protein modification",1.28262857548523,0.191966878077843,90
"positive regulation of vasculature development",1.34048603213612,0.191966878077843,59
"regulation of double strand break repair via nonhomologous end joining",1.45491101190527,0.191966878077843,21
"negative regulation of perk mediated unfolded protein response",1.51848393695379,0.193185569709596,11
"positive regulation of response to cytokine stimulus",1.36559806941152,0.193185569709596,39
"endothelial cell development",1.3845754620179,0.193247900882161,34
"membrane invagination",1.38564973949532,0.193247900882161,34
"actin filament polymerization",1.30729309251557,0.193840916231477,80
"cellular response to abiotic stimulus",1.21229512248317,0.193840916231477,180
"mitotic sister chromatid segregation",1.26142665766184,0.193840916231477,111
"negative regulation of response to cytokine stimulus",1.40866154801807,0.193840916231477,46
"positive regulation of dna binding",1.4933627807652,0.193840916231477,14
"regulation of protein localization to nucleus",1.27956981107354,0.193840916231477,96
"response to fungus",-1.40448431143189,0.193840916231477,24
"t cell lineage commitment",1.4041860677393,0.193840916231477,29
"nucleotide binding oligomerization domain containing 2 signaling pathway",1.51200080861925,0.195517786624077,11
"regulation of intrinsic apoptotic signaling pathway in response to dna damage by p53 class mediator",1.51036127005939,0.195517786624077,11
"regulation of translation in response to stress",1.46920659067932,0.197394057240787,15
"hematopoietic stem cell proliferation",1.48978676975513,0.19742659034855,14
"jnk cascade",1.27376709508484,0.19742659034855,97
"regulation of supramolecular fiber organization",1.19950971959049,0.19742659034855,199
"response to fluid shear stress",-1.28118338859082,0.19742659034855,26
"tumor necrosis factor mediated signaling pathway",1.31460495235389,0.19900150131971,78
"macrophage differentiation",1.38303150149532,0.199433694099328,34
"response to gamma radiation",1.38264478897646,0.199433694099328,34
"antigen processing and presentation of exogenous antigen",1.40078826885748,0.201120339249836,28
"regulation of protein ubiquitination",1.24082310705049,0.201241204838327,131
"adult behavior",1.34977025886746,0.202747909199522,42
"cell surface toll like receptor signaling pathway",1.35165247280487,0.202747909199522,41
"lipopolysaccharide mediated signaling pathway",1.38153711017501,0.204241956748891,33
"protein polymerization",1.23687288877937,0.205858427286999,150
"amine transport",1.44418037638911,0.20688814385858,21
"positive regulation by host of viral transcription",1.45276961712526,0.208464241575962,17
"negative regulation of organelle organization",1.20272195384567,0.210783887515682,186
"positive regulation of leukocyte proliferation",1.29829442373508,0.210831398774661,79
"endothelial cell differentiation",1.3445274296118,0.210983054219039,46
